GeneID,GSM5009234,GSM5009235,GSM5009230,GSM5009243
105376353,11,5,0,1
107987146,0,0,0,0
105376356,0,0,0,0
105376360,0,0,0,0
105376358,0,0,0,0
105376357,0,0,0,0
101927880,0,0,0,0
107984192,0,0,0,15
107984193,0,0,0,0
105376361,0,0,0,0
105376363,0,0,0,0
1316,254,276,988,347
105376364,0,0,0,0
105376365,0,0,0,0
101927904,0,0,0,0
105376367,0,0,0,0
102464829,0,0,0,0
107984195,0,0,0,0
101927964,0,0,0,0
107984196,0,0,0,0
105376368,0,0,0,6
100652988,0,0,5,0
105376369,0,0,0,0
105376370,0,0,0,0
105376371,0,0,0,0
105376372,0,0,0,0
100507059,0,0,0,0
100216001,0,0,1,0
338588,0,0,0,0
105376373,0,0,0,0
105376375,0,0,0,0
107984197,0,0,0,0
105376374,0,0,0,0
83592,17,28,3,19
389932,4,1,2,5
1645,21,12,106,7
1646,38,22,155,4
101928051,0,2,1,0
107984198,0,0,0,0
8644,2,17,60,35
340811,0,0,0,0
1109,0,0,1,7
110806285,0,0,0,1
114131,322,287,413,395
79861,0,0,0,0
10276,201,292,355,331
51806,0,0,0,0
100132159,0,0,0,0
810,0,0,0,0
107984169,0,0,0,0
105376380,0,0,0,0
105376381,0,1,0,0
105376382,0,0,0,0
105376383,1,0,12,9
102723629,0,0,0,0
107984199,0,0,0,0
79754,156,148,178,155
54906,2448,2322,2520,2409
2665,4437,3991,3384,4492
100189342,0,0,0,0
54522,80,65,114,42
84893,207,161,294,231
105376384,78,75,115,90
3601,50,17,56,14
107984200,1,1,4,5
3559,0,0,0,1
107984201,0,0,0,0
84991,941,769,934,1003
101928080,0,0,0,0
5209,50,24,167,176
100422989,0,0,1,0
100628560,0,0,1,0
399715,0,3,4,1
399716,3,0,27,15
5588,134,51,79,43
107984202,6,0,0,0
439949,302,111,286,109
101928150,6,3,12,0
108570035,0,0,0,0
100652997,0,0,0,0
100507127,0,0,0,0
107984203,1,1,2,6
105376387,0,0,0,0
105376386,0,0,0,0
57713,162,55,116,113
106635547,0,0,0,0
105376388,11,0,0,0
105376390,0,0,0,0
105376391,0,8,0,0
80760,13,28,77,53
3698,2,3,4,3
22944,396,460,682,605
509,3370,3864,3248,3560
105376392,355,391,359,387
83860,284,348,442,367
105376394,0,0,0,0
2625,1,0,1,0
399717,0,0,0,0
107984204,0,0,1,0
105376395,0,0,0,0
107984206,0,0,0,0
107984205,0,0,0,0
100507143,0,0,0,0
105376396,0,1,0,0
105376397,0,0,0,0
105376398,0,0,0,0
105376399,0,0,0,0
105376400,0,0,0,0
105755953,0,0,0,0
101928272,0,0,0,0
100507163,0,0,0,0
112268059,0,0,0,0
105376402,0,0,0,0
105376403,0,0,0,0
101928298,0,0,0,0
107984207,0,0,0,0
101928322,0,0,0,0
10659,339,390,235,406
207107,0,0,0,0
105376405,6,0,7,0
254312,0,0,6,0
439950,8,2,3,6
414196,3,4,0,0
105376409,0,0,0,0
9712,152,111,83,65
105376411,0,1,2,6
105376410,15,12,5,51
107984208,0,5,0,2
105376413,0,10,27,0
105376412,0,1,1,2
79746,56,44,50,82
105379850,0,0,0,0
105376415,0,0,0,0
254427,1,20,18,12
219731,0,28,0,0
26019,861,825,1215,885
105376416,0,0,4,0
55526,418,415,393,247
55176,393,302,371,325
100616488,0,0,2,0
11164,714,706,671,727
8872,1271,1187,964,1245
57118,51,125,116,54
107984209,0,0,0,0
100616151,0,0,0,0
100616320,0,0,0,0
100313841,0,0,0,0
83643,12,54,50,23
105376418,0,0,0,0
10133,1046,917,1043,1303
55388,0,0,0,0
221044,0,0,0,0
5264,1150,851,742,802
22929,643,371,446,563
105376419,0,0,3,1
105376420,23,14,37,8
222389,363,295,271,336
105376421,0,0,0,0
105376422,0,0,0,0
8559,871,812,1044,954
55691,164,134,202,112
105376426,1,3,4,11
105376425,0,0,0,0
101928453,8,0,0,0
100422843,0,0,0,0
100302116,0,0,0,0
83641,525,607,601,518
105376429,0,0,0,0
105376428,0,0,1,0
441549,45,43,55,31
51182,553,349,481,561
79723,51,72,75,94
64421,403,305,349,533
644890,2,13,14,10
108949267,1,0,1,2
105376432,0,0,0,0
55301,0,0,0,0
414149,28,1,8,46
221060,1,4,7,1
10557,257,296,270,253
105376431,9,10,6,9
9397,178,258,196,245
107984210,3,18,31,13
100192204,0,1,0,0
105376434,6,13,3,5
107984211,17,11,0,3
221061,233,158,98,128
105376433,0,0,0,1
8516,0,70,20,1
80013,614,484,667,550
102724039,0,0,0,0
9317,605,619,569,631
389941,32,14,26,39
101928701,10,9,26,14
6251,263,267,367,261
105376435,0,0,0,0
8029,53,65,70,70
1787,235,269,262,318
100507347,17,9,32,18
7431,351,577,1900,498
338596,0,0,14,10
100128098,0,0,0,0
105376436,0,1,0,0
105376437,0,0,0,0
9200,56,54,70,75
102723166,169,87,11,50
8027,799,550,607,516
653567,306,427,811,373
107984212,0,10,6,2
4360,595,385,751,588
574445,0,0,0,0
221074,0,0,1,0
100129213,0,0,0,0
783,1663,1673,1509,1719
107984213,44,16,51,45
221078,749,671,1030,942
221079,467,444,402,319
105376440,0,0,0,0
107984180,0,0,0,0
340895,119,8,6,1
105376441,0,0,0,0
102724082,0,0,1,0
101928834,9,1,6,0
84898,174,227,452,105
100616383,3,0,0,0
105376442,0,16,0,2
10529,1548,1073,1014,907
102725112,12,9,10,15
100128511,1,0,1,4
105376444,0,0,0,0
105376445,0,0,0,0
399726,59,65,44,72
100302129,0,0,0,0
387640,79,36,67,93
8028,920,746,865,950
107984214,39,39,41,28
64215,297,244,243,250
340900,0,0,0,0
100189083,0,0,0,0
105376447,68,134,66,79
100130992,36,21,23,20
100532731,1333,1076,1131,1349
23412,1729,1279,1481,1826
648,737,615,637,754
9576,186,135,127,207
105376448,0,0,0,0
100499489,45,6,24,56
105376449,0,0,1,0
105376450,0,0,0,0
5305,445,219,310,284
105376451,0,0,0,0
219681,0,5,1,0
107984215,1,9,0,1
22921,114,121,166,158
256297,7,40,0,1
256815,12,10,20,36
105376453,4,1,2,3
220213,128,195,106,235
105376454,0,0,0,0
56243,433,372,851,949
693188,3,0,0,0
105376455,0,0,4,0
57584,361,404,322,529
105376456,0,0,0,0
56952,491,411,511,627
79896,511,645,379,637
219670,113,141,144,73
101929025,0,1,2,3
100128811,8,3,7,1
57512,368,270,237,348
101929052,0,0,4,1
105376460,0,2,1,0
101929073,0,2,0,0
53904,1241,1093,1392,1420
2572,2426,2661,2001,2448
107984176,0,0,0,0
54518,8,1,11,6
101929117,0,0,0,0
645528,0,0,0,0
102724202,0,0,0,0
105376461,0,0,0,0
731789,0,1,0,0
105376462,0,0,0,0
23590,123,76,106,84
10006,1253,747,859,1154
387644,1,0,9,0
22852,923,875,1121,770
10730,1947,1549,1434,1542
84930,347,213,240,195
91452,533,478,538,575
387646,52,66,37,73
101060171,6,6,9,7
102724245,1,0,0,11
101929180,0,0,0,4
374308,0,0,18,4
22931,3670,2749,2337,3283
105376463,7,8,5,25
283078,0,2,0,0
101929202,0,0,0,0
55130,27,38,76,31
112268060,1,1,0,0
143098,398,226,160,222
106635548,0,2,0,0
102465880,0,0,0,0
105376466,27,0,1,0
105376467,0,0,1,0
105376468,0,0,0,0
107984216,0,0,0,0
220906,451,508,489,464
51322,2250,2387,2334,2704
25805,82,125,129,154
105376470,0,0,0,0
107984170,0,0,0,0
101929218,0,0,0,0
100507605,0,0,0,0
283080,0,0,0,0
107984174,0,0,0,0
107984171,0,0,0,0
105376471,0,0,1,0
105376472,0,0,0,0
84569,0,0,0,0
107984217,0,0,0,0
105376473,0,0,0,1
105376474,0,0,0,0
102724316,748,728,775,769
6840,217,180,239,169
693189,0,2,1,0
100126327,0,0,0,0
105376475,0,0,0,0
105376476,0,0,2,0
102724333,0,0,0,0
107984172,0,0,0,0
107984173,0,0,0,0
107984218,0,0,0,0
57608,18,84,46,73
101929256,0,3,0,0
105376477,0,0,0,0
101929279,0,0,0,0
55149,1241,1554,869,1466
729668,0,0,0,0
102466227,0,0,0,0
1326,53,13,96,21
105376478,0,0,0,0
105376479,0,0,0,0
119180,0,0,0,0
645954,3,3,5,3
105376480,0,0,0,0
220929,78,84,152,105
105376481,0,4,0,0
105376482,0,0,2,0
105376483,0,13,2,5
101929352,2,0,1,0
220930,96,53,110,99
6935,791,635,694,972
100505502,11,2,3,1
105376484,1,10,8,0
101929951,2,0,0,0
94134,663,831,1173,962
107984219,16,19,12,18
105376485,0,5,0,0
3799,2603,2429,2585,2571
80314,567,762,815,618
102031319,0,2,0,0
101929431,77,27,1,14
79741,477,494,570,482
105376486,26,65,42,29
3688,3447,3490,4175,3754
106633814,136,136,143,145
101929475,4,23,41,7
101929447,0,0,0,0
8829,564,641,1057,423
105376489,0,0,0,0
105376490,0,0,0,0
100505583,0,0,0,0
56288,707,384,700,782
100505601,9,6,2,8
105376491,0,0,0,0
8453,871,558,583,832
100500890,0,0,0,0
1390,459,273,502,337
105376493,5,0,0,0
219771,615,747,550,442
107984220,28,24,9,28
107984221,0,0,0,0
219770,0,3,0,0
8325,0,7,1,5
100616500,0,0,0,0
105376494,0,0,1,0
107984188,0,0,0,0
102578074,0,0,0,0
105376495,0,0,0,0
107984222,0,0,0,0
105376496,0,0,0,0
91074,1,0,6,0
101929498,0,0,0,0
101929520,0,0,0,0
107984175,0,0,0,0
107984223,0,0,0,0
105376497,0,0,0,0
100288485,0,0,0,0
102724533,0,0,0,0
105376498,0,0,0,0
57209,793,611,905,802
100419868,8,2,9,14
107984224,12,28,38,1
219749,742,484,414,794
105376499,0,0,0,0
7581,1754,1643,1698,1786
7587,1232,1162,1120,1262
105376500,0,0,0,0
100129055,8,3,0,2
158160,95,80,58,79
285961,8,9,26,26
101929540,13,9,10,15
399744,20,16,28,26
107984177,1,0,0,0
399746,0,0,0,0
105378267,0,0,0,0
101929373,2,0,1,1
441666,6,0,29,19
414194,18,0,7,16
84856,135,33,97,249
100129482,530,622,605,742
7582,1608,1290,1360,1335
105378268,16,30,28,13
101929397,0,0,1,0
107984178,0,0,0,0
283028,24,15,1,10
105378269,0,0,0,0
9790,883,723,700,721
101929445,0,0,0,0
104266963,0,0,0,0
100847014,0,0,0,0
5979,1,40,37,47
55454,108,144,285,208
221002,194,154,265,287
107984225,0,0,0,0
105378271,0,0,0,0
105378270,0,0,0,0
107984226,0,0,0,0
53828,0,0,4,0
3185,1451,1618,2003,2153
109616985,0,0,0,0
642819,85,24,45,97
105379857,2,8,16,1
8187,159,183,133,236
220992,88,42,104,60
414201,0,0,0,0
7580,331,222,382,367
414197,97,71,88,95
414208,19,19,27,20
105378274,4,5,4,4
102724264,0,0,0,0
105378275,0,0,0,0
10151,16,12,21,16
107984189,0,0,0,0
414260,0,0,0,0
100506835,0,0,0,0
105378277,0,0,0,0
283033,0,0,0,0
6387,28,202,170,51
100130539,0,0,0,0
107984179,0,0,0,0
220980,0,0,3,9
643236,9,44,47,13
83937,886,849,1261,679
105378281,138,47,92,61
11067,6864,2529,10045,16422
220979,109,132,130,103
7570,1707,1416,1575,1442
100133308,0,0,3,0
338579,0,1,3,1
100422988,0,0,0,0
105378283,0,0,0,0
79290,182,40,81,43
240,298,218,301,214
102724323,0,1,0,0
220972,805,874,1156,733
105378286,3,4,8,7
93550,343,207,260,246
653234,21,23,14,12
253725,557,527,789,670
643479,0,0,0,0
119016,76,50,71,46
114004351,119,73,90,88
728407,36,27,23,41
100287932,793,705,729,1014
109616974,0,1,1,0
8031,3421,2506,2321,2773
105378287,0,1,0,0
4477,0,10,24,18
653268,119,61,88,73
100996567,0,0,14,0
105378577,0,0,0,0
195977,0,0,1,0
107984026,142,87,89,59
100132929,0,0,0,0
728113,0,0,0,0
643650,0,0,0,0
728643,5,5,6,2
107987152,0,0,0,0
5540,0,0,0,0
9721,0,1,16,4
83849,11,16,11,28
101927699,2,0,0,4
105378289,0,2,1,6
414241,85,88,77,56
102724350,4,6,3,4
101927584,0,0,4,0
102724643,0,1,3,1
414212,8,6,34,26
399761,238,151,137,172
728798,0,1,0,14
26095,701,355,453,437
105378291,0,0,3,0
101929216,0,0,8,0
2662,0,2,0,0
2658,0,0,0,0
5949,0,0,1,0
118738,0,0,0,0
107001062,0,0,0,0
105378292,0,0,0,0
653145,0,0,0,0
100133093,0,0,0,0
113939912,151,112,114,105
642517,72,49,47,39
107987147,54,28,43,82
642826,120,106,104,116
1517,1,7,15,8
112267862,1,1,1,0
439965,133,136,132,101
102724603,3,6,2,3
102724593,2,0,0,0
102724488,26,18,15,33
100996758,0,0,0,0
644054,0,0,0,0
414224,66,57,41,37
143162,0,2,0,10
5599,288,390,283,376
58504,4,1,5,10
100689073,0,0,0,0
57705,13,0,4,0
105378299,0,0,0,1
474354,0,0,0,9
105378298,0,0,0,0
100422895,0,0,0,0
196740,50,20,60,75
100506733,0,0,0,0
170370,0,0,0,0
170371,0,11,33,3
100506769,0,0,0,0
118461,0,2,0,0
644168,0,0,0,0
2074,675,432,469,417
267004,59,25,34,26
1103,0,0,0,0
6572,0,1,3,0
282966,0,1,1,8
55753,389,261,424,360
8505,363,225,241,339
100652748,142,149,100,117
113218477,144,127,137,144
109617009,0,0,0,0
414189,94,77,114,103
100421577,11,13,10,16
387680,638,700,768,605
56624,110,120,124,106
259230,420,289,410,463
104355295,9,13,20,20
105378302,9,9,12,4
653308,231,323,152,175
29974,1361,1747,1941,1381
5592,43,20,10,18
102724719,0,0,0,0
693190,0,2,0,0
23283,543,314,279,497
100506939,17,5,0,4
22943,0,0,0,0
101928687,0,0,0,0
105378305,0,0,0,0
4153,0,0,0,0
105378307,0,0,0,0
105378306,0,0,0,0
105378308,0,0,0,0
105378309,0,0,0,0
105378310,0,0,0,0
65217,16,25,8,8
105378311,1,0,0,0
100302192,0,0,0,0
100463289,0,0,0,0
11130,54,30,27,60
100500834,0,4,2,1
105378313,0,2,19,15
105378314,12,34,47,20
253430,133,136,143,157
55847,1732,1690,1418,1385
112268068,0,0,0,0
7321,247,226,192,249
7019,529,557,587,635
105378316,0,0,0,0
80114,234,614,363,176
107984234,0,65,18,6
728640,20,46,49,38
100507008,0,5,0,1
102724768,0,0,0,0
105682749,169,235,79,143
84457,430,511,459,600
220965,452,468,336,364
102724778,4,0,2,6
107984235,0,0,0,0
105378318,0,0,0,0
105378319,0,12,0,3
220963,1658,1842,1100,1307
100507027,1491,1491,1656,1255
8030,731,1062,747,701
283025,0,0,0,0
288,685,309,458,493
107987153,0,13,18,0
107984292,4,26,2,4
105378320,5,0,2,12
983,1,20,36,0
9886,128,183,157,162
107984236,0,0,1,5
100507058,0,6,0,0
105378323,0,0,0,0
219623,0,0,0,0
101928781,0,0,0,0
219621,114,221,172,144
107984237,5,20,10,7
84159,4095,2473,2782,3125
219790,3,22,23,42
105378326,0,0,0,0
105378325,7,0,0,0
283045,154,27,157,127
22891,370,132,277,512
105378327,0,0,0,0
84890,167,106,230,157
1959,0,9,95,0
107984012,0,0,0,0
105378328,0,0,0,0
29982,628,480,632,693
221037,2784,2371,2373,2814
100302150,7,0,6,2
105378330,1,1,3,0
84989,9,5,12,9
221035,1926,1861,1528,2950
105378329,6,21,39,49
101929846,8,0,0,19
107984238,0,0,0,0
101928859,0,0,0,0
105378333,4,2,5,0
105378335,0,0,2,0
107984239,0,0,0,0
105378336,0,0,0,0
305,5,7,30,10
101928887,0,0,0,0
102724863,0,0,0,0
105378337,0,0,0,0
101928913,9,5,0,14
105378338,0,0,0,0
105378339,4,0,0,4
29119,140,100,57,58
105378340,0,1,19,3
101928961,332,57,38,20
347731,2610,688,529,1229
102466814,0,0,0,0
100189279,0,0,0,0
56521,2601,1555,1675,1687
23411,261,353,550,537
26091,804,555,614,746
100009667,3,6,7,0
84665,0,4,0,0
107984240,0,0,0,0
220202,0,0,0,18
107984241,0,0,0,1
64081,368,680,279,242
3189,1777,1706,1867,1651
55680,431,468,627,534
1763,60,133,53,109
8034,317,258,252,357
80312,385,322,274,367
55749,1666,1421,1798,1624
692211,2,0,2,1
219736,0,20,1,0
79009,1203,1156,1115,966
9188,1419,1564,1423,1210
26128,419,551,689,508
105378342,0,0,0,0
5552,90,64,558,56
9559,1093,1199,1111,982
6832,345,306,258,357
101928994,0,0,0,0
80201,0,11,0,0
3098,0,15,28,4
6865,0,0,0,0
23555,4,25,63,14
105378345,0,1,0,0
50674,0,0,0,0
101929021,0,0,0,0
219738,142,118,79,50
105378346,0,0,0,0
1305,2,11,42,3
105378347,0,0,0,0
107984242,10,1,4,0
102723350,1,0,2,0
55506,141,104,205,205
84883,86,116,100,173
219743,114,110,182,215
56681,3302,2202,2453,3847
5464,2542,2494,2985,2782
64106,1,0,0,0
55222,115,51,109,100
1979,673,762,882,911
4838,0,5,8,7
27143,0,0,10,6
5551,0,0,14,5
140766,0,0,0,0
219793,0,0,0,0
8879,1436,1186,1702,1575
5092,1591,1726,1652,1612
105378349,0,0,0,0
105378350,0,0,0,0
105378351,0,0,0,0
219699,214,110,206,364
728978,0,0,2,0
107987148,0,0,0,0
112268061,9,19,11,1
55315,25,39,61,76
105378353,2,1,2,1
64072,20,1,7,8
105378356,0,0,0,0
102723377,0,0,0,0
105378355,0,0,0,0
414152,0,0,0,0
64115,6,2,35,18
102465689,0,0,0,0
5660,14808,10655,12617,17382
9469,42,0,18,21
9806,37,41,24,31
51008,491,430,482,658
119504,4378,3551,3391,3857
54541,125,34,108,78
54788,496,340,536,516
10367,806,664,634,916
90550,220,176,57,92
100616286,0,0,1,1
170392,0,2,1,1
84647,0,0,0,2
5033,482,377,407,317
25961,77,87,70,106
109617000,3,13,6,4
11319,1033,832,796,1110
317662,213,276,321,358
105378358,14,27,28,8
23234,164,166,223,232
414245,509,220,357,450
51021,645,633,756,717
118491,852,368,479,612
310,6443,4950,5691,6873
118490,62,85,46,71
5532,1237,1503,1311,1526
101929145,112,90,106,138
159195,522,576,506,502
58529,42,2,28,14
79933,4,5,4,0
105378360,4,0,2,1
113939925,91,83,95,68
729092,34,29,32,22
729096,40,34,45,28
2749,27,15,24,28
9632,1103,683,689,1038
170384,133,80,48,59
107984243,42,13,26,45
118487,531,370,459,518
23053,459,327,386,395
100507331,46,37,51,52
8509,197,121,307,292
818,555,547,1000,779
5328,10,41,109,24
414236,2,1,7,0
7414,709,438,568,606
107984244,0,2,0,0
26985,984,961,852,1098
132,905,914,942,915
102723439,23,12,14,11
23522,3050,2430,2555,2268
101929165,4,9,22,6
109623471,0,2,0,3
338599,4,6,2,0
51207,1,0,0,0
142891,1371,1113,958,808
7417,1874,1985,1978,1876
118881,38,45,86,69
84858,58,128,200,87
253264,0,40,5,8
100131213,14,13,11,9
101929234,13,2,15,8
107984293,46,54,45,32
83938,83,61,62,36
693191,0,0,0,0
105378367,0,0,7,4
112268057,3,0,0,8
3778,2001,1788,2179,1825
101929328,10,7,9,8
101929310,0,0,0,0
101929286,2,12,2,3
105378369,45,27,56,15
105378372,0,0,0,0
9231,792,896,921,874
101929347,0,0,7,0
100128292,13,29,33,9
11128,725,685,625,616
6229,6709,6592,6349,5322
105378373,0,0,0,0
105378374,0,1,0,0
105378375,0,0,0,0
100132987,0,0,0,0
414243,2,0,6,14
107984245,0,0,0,0
105378378,0,0,0,0
107984246,0,0,0,0
105378379,0,4,0,0
283050,54,13,40,27
112268062,26,0,0,0
57178,701,742,889,853
107984247,493,507,582,571
10105,253,248,226,220
219654,24,29,77,27
105378383,0,0,0,0
729815,0,0,0,0
143244,72,47,75,80
729238,6,8,8,32
653509,262,210,111,195
105378385,2,3,6,6
101929506,22,21,45,33
650623,22,25,41,36
101060691,237,273,315,206
107984248,1,0,7,1
729262,0,2,5,1
642361,19,16,26,17
283008,10,11,18,8
100288974,43,36,68,50
8512,39,12,56,48
6441,38,6,54,23
219347,63,53,120,46
80195,521,310,457,446
219348,7,4,15,3
311,666,694,688,682
439990,30,16,17,19
100130698,0,0,0,0
4143,87,131,159,103
143241,0,7,1,0
84332,1,1,8,15
84293,2043,1934,3427,2379
81619,89,115,269,147
101929574,18,2,4,11
387694,0,0,0,0
105378387,0,0,0,0
105378386,0,0,0,0
105378390,0,0,2,0
10718,4,2,66,11
107984294,1,8,30,4
101929590,0,0,0,0
107984187,0,0,0,0
105378392,0,0,0,0
105378394,0,0,0,0
105378393,0,0,0,0
105378396,0,0,0,0
105378397,0,0,0,0
107984181,0,0,0,0
105378398,0,0,0,0
105378399,0,0,0,0
27069,5645,4066,3897,4923
642934,1,1,1,4
387695,0,0,0,0
92211,25,8,10,20
340745,0,0,0,0
26103,0,0,0,0
5995,0,0,0,0
170425,0,0,0,0
54462,857,692,704,565
105378400,0,0,0,0
105378401,0,0,0,0
107984249,0,0,0,0
101929624,0,0,0,0
105378402,0,0,0,0
105378403,0,0,1,0
101929646,0,0,0,0
101929662,0,0,0,0
101929684,0,0,0,0
105378404,0,0,0,0
100507470,0,0,0,4
2894,0,0,1,4
442911,0,0,0,0
23063,551,573,888,694
105378408,0,0,0,0
105378407,0,0,0,0
105378406,0,0,0,0
94233,0,0,0,0
105378409,0,0,0,0
11155,4,1,11,4
657,427,344,401,476
79812,28,79,226,41
6623,7,0,72,0
10974,17,37,376,10
119385,54,52,349,31
643161,0,0,0,0
2746,1317,1306,1378,1429
54537,410,414,394,255
105378410,11,3,5,7
728118,1,6,16,2
728190,101,106,186,69
439994,29,23,46,21
728130,1,2,9,21
728218,0,0,0,0
112268063,136,167,208,96
112268064,60,40,27,34
100616296,0,0,0,0
9562,525,320,407,624
105378412,17,1,2,3
9060,4426,2528,2593,3566
84896,1433,1525,1342,1520
142913,37,20,34,23
100144748,449,203,144,168
5728,7117,5584,3820,5279
107987150,30,27,40,9
105378414,1,4,3,0
105378415,23,1,18,18
105378416,0,0,0,0
101929727,31,21,8,30
55328,305,404,432,496
142910,27,40,40,51
8513,0,0,0,0
643414,0,0,0,0
643418,0,1,0,0
340654,0,0,0,0
118932,0,1,0,0
57559,168,117,136,71
105379869,1,3,4,1
100132116,28,51,274,11
59,48,129,678,27
355,44,67,78,64
100302740,0,0,0,1
100616192,0,0,0,0
100616128,0,0,0,0
105378418,0,0,0,0
9023,7,8,52,0
3988,1568,1208,1273,1633
105378419,4,5,18,14
3433,118,50,46,134
3437,37,116,82,74
101926887,1,7,8,0
439996,0,0,0,1
3434,1563,1032,556,938
107984251,6,25,35,16
24138,785,731,741,642
387700,1609,1658,1636,1277
101926906,50,75,73,36
53354,108,114,120,70
406901,0,0,0,0
105378421,0,0,0,7
283011,71,70,27,34
9585,113,94,221,124
105378424,0,0,0,0
643529,12,29,88,35
105378425,6,0,3,4
101926924,0,0,0,0
105378426,0,0,0,0
101926942,0,0,0,0
3363,12,0,4,0
10556,652,595,569,599
27063,3,0,0,0
105378427,0,0,0,0
107984252,0,0,0,0
105378430,0,0,0,0
100874184,0,0,0,0
105378429,0,1,1,3
119369,3,14,25,29
84333,1268,1473,1175,1174
100188947,5,7,6,0
143279,775,520,627,719
105378433,8,14,1,1
5507,256,386,388,308
107984253,0,0,0,0
100507633,21,18,5,16
80351,1402,1207,1046,1510
143282,46,69,57,23
9044,828,657,1144,1077
22849,701,587,479,641
107984254,13,7,7,11
54708,244,212,274,211
100507674,0,0,3,0
3416,534,351,321,444
3832,0,4,0,16
3087,94,182,104,95
54536,468,411,394,624
340665,3,0,0,0
1592,0,0,0,0
26509,29,18,81,143
55165,0,0,0,0
105378436,0,0,4,0
338557,117,290,88,123
5950,9887,7931,12526,6036
5146,30,20,8,5
118924,515,532,914,580
101927013,20,0,2,13
9211,131,25,103,107
105378437,15,20,36,5
159371,109,57,64,56
266971,25,21,26,26
105378438,0,0,0,0
51196,664,1307,1904,1187
101927049,0,0,9,1
107984255,0,0,0,0
100128054,17,80,116,31
64318,636,459,425,516
23232,190,67,248,198
3070,193,255,341,258
1562,0,0,8,0
1557,1,0,1,1
1559,0,0,3,0
107984256,0,0,0,0
1558,119,76,117,136
107984258,34,20,41,41
107984257,13,10,24,18
142827,11,6,8,6
9124,398,465,741,529
10580,139,229,831,503
5832,1123,752,653,993
26123,1306,707,668,1053
953,476,290,336,404
728558,27,15,40,21
387707,66,48,81,75
54619,158,87,226,212
100422892,0,0,0,0
9849,2016,1559,1622,1599
29760,24,16,21,9
1791,0,3,1,6
93377,0,0,0,0
7093,0,0,0,4
56889,3318,2362,2134,2934
105378443,76,30,64,23
118788,50,47,25,13
728658,1343,1218,1416,1318
693192,0,0,0,0
102723665,42,50,15,17
84458,1722,1615,1807,1841
6585,154,179,201,62
105378444,0,0,0,0
100505540,0,0,3,0
100533184,25,7,68,30
112268065,0,0,1,2
105378447,0,0,1,0
84986,115,75,100,100
10023,16,14,11,12
23401,30,20,43,25
105378448,5,0,0,0
23223,209,149,91,86
644215,24,17,11,28
5223,629,495,696,647
51013,579,468,529,549
84287,132,105,249,122
64210,746,591,835,727
80019,13,27,9,24
26287,3,0,0,0
112817,30,11,9,15
414157,0,0,1,3
118812,542,385,517,447
55361,122,69,187,173
60370,21,29,46,15
83742,99,109,83,107
118813,143,214,209,159
6425,1,6,1,1
107984260,1,0,2,0
100505561,13,2,4,1
401647,264,223,642,410
55118,44,2,31,14
113839520,0,0,0,0
27291,327,209,321,257
84171,169,389,2252,969
105378449,14,4,4,6
84795,151,102,336,129
100302133,0,0,2,2
3257,361,251,660,470
100616482,0,0,0,0
101927278,10,8,31,9
60495,0,0,1,0
102465253,0,0,0,0
26507,477,351,363,449
2805,1237,652,688,905
107984261,38,45,9,7
101927300,76,92,218,186
101927324,2,0,0,0
159296,24,11,11,0
81894,496,352,395,393
105378450,35,35,5,14
57089,225,164,279,269
1355,1067,910,667,1000
51076,463,341,604,533
1244,1,6,15,11
23268,69,113,74,95
100188954,5,3,6,0
1369,0,0,0,0
10613,549,496,517,503
1147,338,412,343,523
55280,402,266,230,319
677800,40,31,114,76
282991,992,1189,995,1137
9033,0,1,0,0
6319,3516,4579,3179,3399
90271,1299,1242,564,1339
7479,0,0,0,5
105378452,1,0,3,0
25956,244,136,317,190
4714,3811,3027,3787,3869
55662,502,503,549,429
5076,0,1,0,0
55719,1275,759,1089,970
57715,111,83,92,90
693193,0,0,0,0
84545,838,565,734,880
56652,35,37,61,10
84445,21,34,80,28
79955,17,20,39,17
81855,94,29,53,100
107984262,15,8,10,6
81621,3,4,2,2
100038246,0,0,0,0
3195,0,0,0,0
101927396,0,0,0,0
10660,0,0,0,0
399806,0,0,0,0
101927419,0,0,0,0
105378453,0,0,0,2
8945,452,271,460,433
27343,149,158,181,121
25911,505,379,432,408
100423033,0,0,0,1
100422900,0,0,0,1
6468,371,341,580,518
105378456,0,0,0,0
105378455,0,0,0,0
105378458,0,0,0,0
105378457,0,0,0,0
2253,0,0,0,0
10360,40,39,46,56
10724,2583,2201,2129,2316
100289509,1,0,6,1
30819,7,2,54,9
107984029,0,1,0,0
79591,268,172,286,273
101927445,15,4,2,4
79803,63,64,33,50
8861,150,131,185,124
23082,334,293,279,257
9221,1021,919,957,1075
83401,0,0,1,0
5309,0,0,0,0
8729,497,514,439,474
107984263,4,10,11,4
4791,5,10,19,1
5662,98,75,129,118
79176,48,64,104,67
79004,493,477,763,691
574447,0,0,1,0
100505761,1440,1287,1149,1664
79946,202,174,116,220
79847,295,251,268,265
10121,696,642,517,623
51684,132,46,80,164
81603,338,312,297,302
105378460,1,1,3,1
403,1971,1552,1942,2009
118980,165,118,93,133
54838,300,332,419,336
1586,10,3,1,9
102724307,20,12,10,9
107984264,0,0,0,0
100528007,357,350,371,302
119032,2069,1895,1796,1613
57412,31,28,39,50
107984265,7,1,0,5
54805,590,537,476,541
22978,544,499,334,581
729020,30,25,32,16
9118,644,637,652,659
84108,174,49,76,79
6877,177,119,168,125
84833,3093,2516,2528,2577
100302174,27,2,3,10
