GeneID,GSM4681806,GSM4681807,GSM4681811,GSM4681812
100133172,1,0,8,0
649352,0,0,0,0
245912,0,0,1,0
389633,2,1,0,0
653333,3,3,3,0
100506990,82,23,36,25
729732,9,1,18,4
100847038,0,0,0,0
91694,179,86,313,217
100500870,0,0,0,0
100500838,0,0,0,0
340357,0,3,0,0
101409254,0,0,0,0
105379289,0,0,0,0
57604,8,0,0,0
10395,2,5,2,3
101930149,0,0,0,0
157773,0,0,0,0
102725080,0,0,0,0
107986916,0,0,0,0
105379292,0,0,0,0
137868,0,0,0,0
494332,0,0,0,0
7991,4,0,8,0
4481,51,34,14,15
101929028,2,0,0,0
105379297,0,0,0,0
26281,0,0,0,0
286097,29,6,6,9
51201,969,363,457,690
107986918,0,0,0,5
29883,728,234,565,389
137492,147,64,73,68
9108,36,14,16,15
102724838,0,0,0,0
6542,0,0,0,0
5157,0,0,0,0
107986919,0,0,0,0
57509,21,7,26,5
100422850,0,0,0,0
101930275,0,0,0,0
2267,0,0,0,0
5108,592,311,648,475
427,4748,1907,4403,2944
101929066,1,1,2,0
9,56,16,9,8
10,0,0,0,0
23362,10,1,4,5
107986868,0,0,0,0
105379303,0,0,0,0
105379301,0,0,0,0
100128993,0,0,0,0
105379300,0,0,0,0
105379306,0,0,0,0
63898,11,1,0,0
102724881,2,1,2,2
55790,471,201,266,214
105379308,0,3,0,1
107986920,1,0,0,0
55174,646,173,470,292
105379309,0,0,0,0
107986921,0,0,0,0
4023,3,4,0,1
105379311,0,0,0,0
105379310,0,0,0,0
105379312,0,0,0,0
6570,0,0,0,0
526,2816,1785,1358,867
11178,9,3,8,5
100874051,0,0,0,0
105379314,0,0,0,0
107986881,0,0,0,0
109616983,0,0,0,0
105379315,0,0,0,0
105379316,1,0,1,0
102467222,0,0,0,0
286114,0,0,0,0
101929172,0,0,0,0
107986922,0,0,0,0
2675,23,24,4,1
105379318,0,0,2,0
107986923,2,0,0,0
9046,1270,1191,1138,592
23039,524,367,284,381
10361,0,1,5,0
8822,0,1,0,0
2039,1927,5475,1744,6134
64760,276,188,274,144
79873,186,164,156,48
55806,0,0,0,0
80346,237,157,204,118
203190,0,0,0,0
6440,0,0,0,0
649,74,34,57,33
9796,0,0,0,0
407037,0,0,0,0
661,180,75,192,108
100507071,3,0,1,0
55124,3,2,5,1
23516,44,34,17,4
5533,540,175,842,527
10174,330,310,380,216
64236,1279,1277,1349,614
541565,77,38,132,34
107986876,37,28,71,33
57805,751,510,1055,675
55909,414,284,958,521
80094,1,6,2,16
105369180,22,17,34,25
107986924,18,36,7,2
1960,50,124,36,11
105379322,0,1,11,0
105379321,9,2,28,4
107986926,1,0,0,0
157310,2,0,4,0
107986925,5,2,0,0
105379325,0,0,0,0
101929237,0,0,0,0
107984124,7,3,3,2
23221,158,75,93,27
8795,838,385,616,446
286059,2,9,3,1
107986929,18,12,2,1
254896,977,638,309,118
8794,4837,3090,714,483
8793,107,65,110,53
8797,145,63,124,75
389641,21,7,12,7
91782,588,290,801,356
105379326,2,2,0,1
203069,239,196,283,154
4017,25,13,17,15
100507156,1,1,1,1
9583,870,409,734,428
105379327,8,11,3,19
51312,23108,28661,18535,30554
107986930,7,0,0,0
4824,10,18,11,4
137814,0,0,0,0
101929258,0,0,0,0
6781,0,0,0,0
107986931,0,0,0,0
105379328,0,0,0,0
10863,193,126,170,65
101929294,0,4,5,1
27299,9,1,0,4
8756,0,0,0,0
101929315,0,0,0,0
107986932,0,0,0,0
107986882,0,0,0,0
105379329,0,0,0,0
4741,3,0,0,0
112268023,1,0,1,0
4747,17,4,6,1
102465506,0,0,0,0
105379330,0,0,0,0
80005,2334,1760,1078,966
102465527,1,1,0,0
105379331,3,1,0,0
2796,17,11,6,4
54793,232,87,183,121
157313,11,1,7,1
107986933,0,0,0,0
105379333,0,0,0,0
105379332,0,0,0,0
64641,0,0,0,0
102723395,0,0,0,0
105379335,0,0,0,0
105379336,0,0,0,0
5520,427,203,381,280
157489,4,2,3,0
665,2533,787,1776,2036
105379337,10,4,3,1
10687,3,1,1,4
1808,246,148,69,63
148,0,0,0,0
105379339,0,0,0,0
100313884,0,0,0,0
105379340,0,0,0,0
81551,0,0,0,0
23087,137,113,94,59
2185,3516,2426,1329,988
102465507,2,2,3,2
1135,5,0,1,0
2053,156,75,156,46
1191,307,950,1327,387
102465508,12,37,29,11
51435,112,27,56,40
100500871,0,0,0,0
100500858,0,0,0,0
55246,149,38,74,53
107986934,11,2,6,6
157570,5,0,0,0
55872,3,1,6,1
286133,0,0,0,0
100422828,0,0,0,0
105379342,0,0,0,0
389643,35,23,13,13
55140,170,72,70,57
105379343,0,2,0,0
5368,74,42,73,9
55893,606,323,1021,665
157574,0,0,0,0
7976,28,18,43,38
100422903,0,0,0,0
2137,906,986,348,334
101929402,0,0,2,0
55756,171,104,76,64
79618,738,415,262,193
105379346,0,3,0,0
23303,327,295,233,241
1846,52,29,153,37
105379349,0,0,0,0
107986883,0,0,0,0
105379350,1,0,0,0
107986935,1,0,0,0
105379351,1,4,2,0
105379352,0,0,0,0
619351,0,0,0,0
101929450,0,0,0,0
101929470,0,0,0,0
107986884,0,0,0,0
105379354,0,0,0,0
286135,0,0,0,0
100422876,0,0,0,0
51669,8945,2913,10011,5982
23484,1010,512,1342,790
619373,21,11,26,17
10671,152,44,225,150
100128750,0,0,1,0
11030,16,5,11,7
112268025,0,0,0,0
112268024,8,9,4,6
2961,224,69,245,130
100507341,1,6,1,0
2936,808,346,392,374
7993,29,9,9,13
105379356,0,0,0,0
105379355,4,0,0,0
5516,155,94,81,25
56154,0,0,0,0
105379357,0,0,0,0
29942,0,0,0,0
7486,63,22,41,51
105379358,0,0,0,0
101929492,0,0,0,0
105379360,0,0,0,0
3084,97,73,69,37
107986936,0,0,0,0
100856811,0,0,0,0
105379361,0,0,0,0
100874286,0,0,0,0
105379362,35,19,16,11
84750,44,18,4,11
84549,89,28,69,65
80185,76,40,83,36
692084,0,0,0,0
79845,186,192,140,97
78986,0,1,0,0
105379363,0,0,0,0
105379364,0,0,0,0
105379366,0,0,0,0
105379365,0,0,0,0
103689844,0,0,0,0
105379368,0,0,0,0
105379369,0,0,0,0
137970,0,0,0,0
101929550,0,0,0,0
112268026,0,0,0,0
105379370,0,0,0,0
105379371,0,0,0,0
157855,0,0,0,0
105379375,0,0,0,0
105379376,0,0,0,0
105379377,0,0,0,0
100507403,0,0,0,0
100507420,0,0,0,2
105379379,0,0,0,0
105379378,11,1,0,1
105379380,0,0,0,0
80139,129,218,231,159
101929622,0,0,0,0
102723701,3,6,9,7
11160,256,124,148,109
728024,7,4,3,0
11212,453,117,171,95
105379381,0,0,0,0
25960,126,97,50,34
55290,92,54,89,66
80223,3353,2268,2314,1414
137362,0,0,0,0
155,0,0,0,0
1978,295,262,311,142
9070,346,142,120,92
6770,6,1,1,0
105379382,22,6,20,6
27257,232,93,277,122
9530,157,62,271,177
23259,384,169,282,147
84513,230,73,193,68
54904,1675,811,1582,1052
137994,32,13,29,16
102723716,5,2,1,1
2260,47,48,47,28
389649,0,0,0,0
105379383,0,0,0,0
105379384,0,0,0,0
286140,2,1,0,0
6867,1632,1032,1833,1310
59339,2142,1146,924,878
203100,1,0,1,1
83877,157,52,124,60
8754,177,151,132,112
109616979,0,0,0,2
203102,0,0,0,0
255926,0,0,0,0
1587,0,0,0,0
100130964,0,0,0,0
8749,0,0,0,0
2515,0,0,0,0
3620,13,14,3,0
169355,1,4,0,0
105379385,0,0,0,0
105379386,0,0,0,0
56892,0,0,0,0
112543493,0,0,0,0
105379388,0,0,0,0
79698,18,2,2,1
107986938,0,0,0,0
105379389,0,0,0,0
105379390,0,0,0,0
105379771,0,0,0,0
6422,4,2,1,2
100847068,0,0,0,0
109616980,0,0,0,0
105379391,0,0,0,0
51125,1248,341,1173,1168
84296,25,9,12,18
102723729,0,1,3,4
137964,667,555,1448,1175
157848,0,0,1,0
286,122,263,104,342
619554,0,0,0,0
102465696,0,0,0,0
105379392,26,80,18,103
7994,1895,1694,1216,1063
105379393,16,26,13,8
107986939,20,8,39,7
10947,132,63,249,133
5327,0,0,4,2
101929897,0,0,1,0
3551,784,353,288,204
105379395,8,8,6,2
5423,272,69,392,183
27121,0,0,0,0
7419,611,172,404,320
6575,161,76,73,38
114926,156,47,90,78
105379396,0,0,0,0
1142,0,0,0,0
8973,0,0,0,0
55145,113,29,73,42
81790,110,24,51,23
100616115,0,0,4,0
84376,655,421,308,334
2339,451,124,278,198
84197,36,38,10,19
138050,355,434,173,123
340441,0,0,0,0
105379397,0,0,0,0
389652,0,0,0,0
105375811,0,0,0,0
105375812,0,0,0,0
497634,2,0,0,0
105375813,0,0,0,0
105375814,0,0,0,0
105375815,0,0,0,0
105375816,0,0,0,0
105375817,0,0,0,0
107986885,0,0,0,0
100287846,0,0,0,0
100996586,0,0,0,0
23514,461,211,308,135
107986940,0,2,0,0
1052,2619,4324,2005,1018
5591,1150,1489,282,259
105375818,0,3,0,0
4173,104,44,34,26
105375819,0,0,0,0
7336,255,55,58,73
107986941,0,0,0,0
105375820,0,0,0,0
105375821,0,0,0,0
105375822,0,0,0,0
112268027,0,0,0,0
101929268,0,0,0,0
105375823,0,0,0,0
101929217,0,0,0,0
79645,4,0,0,1
105375825,0,0,0,0
6591,0,0,0,0
107986942,0,0,0,0
492307,0,0,0,0
105375826,0,0,0,0
100507464,0,0,0,0
54212,0,0,0,0
105375829,0,0,0,0
105375828,0,0,0,0
105375830,0,0,0,0
105375831,0,0,0,0
137902,1,1,1,1
105375833,1,3,0,0
115294,842,298,196,148
102724330,33,21,34,9
9705,0,0,0,0
101929341,0,0,0,0
389658,0,0,0,0
9821,898,317,735,1013
105375835,0,0,1,0
107986943,0,0,0,0
2831,3,0,0,0
105375836,0,0,0,0
4986,0,0,0,0
100507516,0,0,0,0
51606,235,111,327,190
8601,3,3,3,2
6917,1019,272,775,526
105375839,0,0,0,0
10434,851,208,340,366
29088,94,45,62,70
26766,0,0,0,0
105375840,1,0,0,0
105375841,0,0,0,0
64321,0,0,3,0
100129098,0,0,0,0
6101,0,0,0,0
107984125,0,0,0,0
105375842,0,0,0,0
107986944,0,0,0,0
107986886,0,0,0,0
107986887,0,0,0,0
114786,0,0,0,0
105375844,0,0,0,0
100133234,0,0,0,0
105375843,0,0,0,0
105375845,0,0,0,0
105375846,0,0,0,0
137695,48,21,35,27
96764,180,77,172,144
4067,12976,7228,9582,7176
109617001,8,3,1,1
6224,14328,6581,26623,13192
26795,2,0,5,3
105375847,0,0,0,0
4342,0,0,0,0
5324,58,12,23,34
79145,292,84,279,194
195814,1,2,4,0
442388,0,0,0,0
105375849,0,0,0,0
5179,0,0,0,0
101929415,0,1,0,0
101929398,4,0,1,0
100507632,23,0,4,0
105375850,0,0,0,0
105375851,0,0,0,0
105375852,0,0,0,0
54928,492,277,336,332
100507651,0,0,0,2
286177,0,0,0,0
26138,0,0,0,0
101929488,0,0,0,0
107986888,0,0,0,0
105375855,0,1,0,0
286178,0,0,0,0
105375856,0,0,0,0
100505477,0,0,0,0
90362,30,27,6,7
107986945,0,0,0,0
101929528,0,0,0,0
137886,1322,569,391,436
1581,0,0,0,0
105375857,0,1,0,0
6386,10972,6325,5096,4938
8439,437,167,227,138
105375858,0,0,0,0
9760,257,113,125,66
100505501,26,12,24,6
105375860,0,0,0,0
105375859,0,0,0,0
105375861,0,0,0,0
105375863,2,0,0,0
767,9,5,1,12
105375864,0,1,0,0
100505532,0,0,0,0
5862,1403,530,2059,1085
55636,463,337,398,383
105375938,5,0,5,7
157807,15,12,8,4
100130298,8,3,2,1
105375870,0,0,0,0
444,481,214,276,209
100616484,0,0,0,0
101929628,0,2,0,0
105375871,0,0,0,0
111082988,0,0,0,0
286183,0,0,0,0
643763,0,0,0,0
107986946,0,0,0,0
8836,40,12,17,7
7274,0,0,0,0
101410533,11,2,8,8
253943,1313,669,1392,1139
105375873,1,0,0,0
105375875,0,0,0,0
105375874,0,0,0,0
102724612,0,0,0,0
105375876,0,0,0,0
286184,0,0,0,0
102724623,0,0,0,0
105375877,0,0,0,0
100130155,0,0,0,0
406908,0,0,0,0
401463,0,0,0,0
27319,0,0,0,0
9420,4,3,2,0
105375879,0,0,0,0
105375878,0,0,0,0
105375880,0,0,0,0
552859,0,0,0,0
105375881,0,0,0,0
286186,0,0,0,0
55156,180,44,66,77
9650,51,13,32,18
5150,797,331,367,149
107986949,10,8,2,1
107986948,21,13,13,4
107986950,12,3,0,0
105375883,0,1,0,0
85479,7,3,16,3
84675,0,0,1,2
100189437,0,0,0,0
100189102,0,0,0,0
1392,0,0,0,0
112268029,0,0,0,0
100505659,0,0,0,0
102724687,8,1,1,0
100505676,3,1,3,1
23212,213,119,240,107
137872,54,16,44,21
254778,3,5,5,0
4603,520,211,191,161
105375884,9,1,1,0
80124,1685,794,872,838
100533105,135,35,60,47
56260,44,8,33,15
23678,123,33,51,44
26255,0,0,0,0
157777,300,118,616,270
641638,434,180,728,381
641648,8,4,9,7
100129654,0,0,0,0
286187,0,0,0,0
105375885,0,0,0,0
10987,351,72,265,169
79848,122,38,77,44
10565,769,391,348,330
102724708,0,1,2,0
57094,0,0,0,0
105375886,0,0,0,0
80243,0,0,0,1
105375888,0,0,0,0
286189,0,0,0,0
116328,0,0,0,0
107986951,0,0,0,0
100505718,0,0,0,0
100505739,0,0,0,0
23213,0,0,0,0
81796,46,144,54,151
105375889,0,0,0,0
101929759,0,0,0,0
63978,0,0,0,0
10499,1212,804,647,622
101926892,0,0,1,0
105375890,0,0,0,0
23471,2096,573,2097,1511
286190,15,4,38,5
51110,11,2,14,1
389668,5,0,2,0
105375894,0,0,0,0
2138,0,0,0,0
102724772,0,0,0,0
105375892,0,0,0,0
107986890,0,0,0,0
9242,55,39,11,9
100132891,20,12,6,5
8989,3,0,1,0
105375896,1,0,0,0
392232,0,0,0,0
105375897,0,0,0,0
9312,0,0,3,0
101926908,0,0,0,0
7013,214,88,174,117
157869,19,11,2,3
107986891,0,0,0,0
105375901,0,0,0,0
100130301,1,0,4,0
6129,13919,3119,20207,10096
157506,67,23,9,14
101926926,1,0,0,0
105375899,0,0,0,0
100128126,1,0,0,0
27067,273,56,130,61
105375902,19,7,24,2
55284,728,202,224,223
101926947,0,0,0,0
6921,268,110,504,254
54968,359,97,261,133
23643,652,387,544,189
105375903,0,1,0,0
56704,0,0,0,0
54332,24,9,20,5
100847058,0,0,0,0
100847091,0,0,0,0
105375904,0,0,0,0
441355,0,0,0,0
100302260,0,0,0,0
51050,0,0,0,0
83690,1,0,0,0
105375905,1,0,2,0
101805492,0,0,0,0
3174,0,0,0,0
105375906,0,0,0,0
102724858,0,0,0,0
101926978,0,0,0,0
107986952,0,0,0,0
100192378,0,0,0,0
79776,0,0,0,0
100422921,0,0,0,0
5828,374,95,285,246
105375909,0,0,0,0
102724874,0,0,0,0
105375911,0,0,0,2
5569,123,22,84,19
101927003,2,0,7,1
51101,27,8,35,8
3574,9,7,7,2
101241902,6,0,1,0
105375914,3,1,4,2
112935892,1,1,1,0
105375912,0,0,0,0
105375913,1,0,0,0
107986892,0,0,0,0
105375915,0,0,0,0
113219456,0,0,0,0
105375916,0,0,0,0
11075,0,0,0,0
107986893,1,0,0,0
23462,81,26,18,7
101927067,0,0,0,0
101927040,0,0,0,0
28957,66,26,74,36
7163,281,79,170,71
105375919,0,0,0,0
105375918,0,0,0,0
105375920,0,0,0,0
100847056,0,0,0,0
105375922,0,0,0,0
105375921,11,4,7,2
65986,263,140,452,234
619279,0,3,3,4
107986894,0,0,0,0
55824,1335,826,717,729
105375924,7,4,11,1
2171,62,12,68,25
105375925,0,0,0,0
105375926,0,0,0,0
5375,0,0,0,0
646480,0,0,0,0
101927118,0,0,0,0
2167,2,0,1,3
646486,0,0,0,0
650747,2,2,0,0
3612,152,24,129,90
347051,1,0,1,0
79752,206,64,283,129
92421,5,0,0,1
64089,50,23,39,22
105375928,0,1,1,1
105375929,0,0,0,0
105375930,0,0,0,0
105375931,0,0,0,0
107986953,0,0,0,0
101927141,0,0,0,0
103352670,0,0,0,0
105375932,0,0,0,0
138046,0,0,0,0
105375933,3,0,0,0
85444,35,2,19,6
102723322,1,0,0,0
1875,50,9,66,18
401466,195,40,151,74
105375936,0,0,0,0
105375935,0,0,0,0
377677,18,11,4,9
759,111,134,70,569
761,2,1,1,4
100996348,5,14,6,7
760,76,99,177,140
105375937,0,0,0,0
101929601,0,0,0,0
101929627,0,0,0,0
100288527,0,0,0,0
100288562,0,0,0,0
105375622,0,0,0,0
107986954,0,0,0,0
85481,0,0,0,0
245972,0,0,0,0
105375623,0,0,0,0
157724,0,0,0,0
105375624,3,2,5,1
11059,575,189,501,401
51115,421,104,205,168
8895,804,400,252,240
54714,0,1,0,0
107986895,0,0,0,0
168975,0,0,0,0
105375626,0,0,0,0
138009,0,0,0,0
105375628,0,0,0,0
4325,0,0,0,0
105375630,0,0,0,0
105375629,0,0,0,0
105375631,0,0,0,0
112268015,2,0,1,0
101929709,21,11,47,25
8767,592,220,1293,674
734,892,445,1159,979
4683,839,248,526,846
1666,698,219,319,164
793,0,0,0,0
100874052,10,3,4,5
107986955,0,0,1,0
101937451,0,0,0,0
169200,150,60,58,59
102724670,0,0,4,1
105375633,0,0,0,0
64168,14,3,3,14
105375635,0,0,0,0
105375634,0,1,0,0
100127983,6,3,2,8
55529,679,315,268,155
100506365,109,27,69,30
51633,67,16,35,23
100130742,5,2,1,3
100616245,0,0,0,0
115111,0,0,0,0
105375637,0,0,0,0
862,0,0,0,0
105375638,0,0,0,0
105375639,0,0,0,0
102724710,0,0,0,0
101926956,0,0,0,0
441369,0,0,0,0
286144,220,57,34,20
102467005,0,0,0,0
389676,0,0,0,0
105375644,0,0,0,0
105375643,0,0,0,0
107986956,0,0,0,0
105375642,0,0,0,0
642924,2,1,0,0
105375641,0,0,0,0
137392,22,13,6,6
389677,130,53,33,25
55472,10,2,1,0
105375645,0,0,0,1
91147,9,11,5,13
105375646,0,1,0,0
100616169,0,0,0,0
54704,458,173,220,164
1015,0,0,1,1
105375647,0,0,0,0
105375648,0,0,0,0
2669,1,0,8,0
107986896,0,0,0,0
25788,34,7,12,2
100861412,19,2,6,2
25962,481,249,473,381
101926977,4,0,0,0
100288748,0,0,0,0
54845,0,0,0,0
286148,56,29,38,22
55656,513,154,252,152
9134,34,18,8,11
137682,96,14,55,67
94241,1655,612,1316,912
105375650,1,1,3,0
100500907,0,0,0,0
100422964,0,0,0,0
79666,776,277,644,414
619344,1,0,0,0
157657,39,2,12,4
100616530,0,0,3,0
100189248,0,0,0,0
107986957,0,0,0,0
100500773,0,0,0,0
392255,0,0,0,0
7381,2095,848,3383,1724
101927039,0,1,0,4
51001,36,18,50,32
9791,1138,579,899,549
105375652,1,1,1,0
102724804,0,0,0,0
105375653,0,0,0,0
6383,73,34,9,9
10404,1232,483,989,556
101927066,2,5,1,1
105375655,8,9,11,3
85453,37,15,30,18
109617016,0,0,0,0
105375657,0,0,0,0
92140,1523,549,1253,929
55353,24,24,16,2
4147,14,3,2,0
6156,14935,8765,25315,11947
26775,11,1,9,12
203111,0,0,0,0
10247,37,6,16,2
10940,16,16,9,2
105375660,0,0,0,0
79815,156,40,118,43
105375659,0,2,0,0
107986870,0,0,0,0
113218497,0,0,0,0
3788,0,0,0,0
6788,151,36,32,14
112268016,0,0,0,0
116039,0,0,0,1
107986872,0,0,0,0
105375666,9,1,18,6
107986871,2,2,4,0
157680,634,468,419,323
693184,0,1,0,0
100126309,0,0,0,0
1345,671,307,796,384
26166,0,0,0,0
109616982,0,0,0,0
286151,1,1,3,3
5440,198,35,265,163
6674,103,35,57,44
105375669,5,3,9,2
105375668,3,0,6,6
25897,1101,359,1564,1047
100616451,0,0,0,0
105375670,0,0,0,0
107986959,1,2,0,1
157567,46,20,16,8
169166,0,0,0,0
105375671,0,0,0,0
105375672,0,0,0,0
26986,21600,8408,16186,9436
102466854,336,90,368,156
105375673,0,0,0,0
7534,10966,3784,10823,5845
401471,0,0,0,0
441374,0,0,0,0
105375674,0,3,3,0
105375675,1,1,2,3
105375676,0,0,0,0
51123,288,146,353,229
107984005,0,0,0,0
105375679,0,0,0,0
83955,0,0,0,0
105375680,0,0,0,0
107986897,0,0,0,0
107986961,0,0,0,0
107986962,0,0,0,0
79977,0,0,0,0
83988,244,70,63,48
107986963,0,0,0,0
104054148,0,0,0,0
100847001,0,0,0,0
50484,571,192,285,255
101927221,74,40,40,14
51366,1240,728,937,972
105375683,21,18,67,32
107986898,1,0,0,0
105375684,0,0,0,0
4956,0,0,0,0
7071,1987,929,3004,1850
101927245,1,5,6,0
105375686,0,0,0,0
105375685,1,0,0,0
401472,6,4,11,0
51582,1933,813,2734,2835
100506753,4,6,17,4
528,460,183,81,68
379034,0,0,0,0
157556,0,0,0,0
79870,4,3,3,4
100422992,0,0,0,0
100499183,0,0,0,0
105369147,4,2,0,1
8323,4,3,14,8
109623480,0,0,0,0
115908,0,0,0,0
81034,225,75,178,127
25879,130,37,62,67
105375690,0,0,0,0
9699,0,0,0,0
105375689,0,0,0,0
107984007,0,0,0,0
105375688,0,0,0,0
107986899,0,0,0,0
81501,0,0,0,0
1807,0,0,0,0
105375692,0,0,0,0
105375691,0,0,0,0
693127,0,0,0,0
29967,14,10,8,2
105375694,0,0,0,0
105375693,0,0,0,0
105375695,0,0,0,0
101927392,0,0,0,0
23414,0,0,0,0
105375696,0,0,0,0
102723356,0,0,0,0
55074,351,133,194,102
105375700,0,1,3,3
137735,0,0,0,0
105375701,0,0,0,0
284,18,11,1,0
105375703,0,0,0,0
340419,0,0,6,0
3646,4289,567,4652,2152
105375704,0,0,0,0
9694,162,30,81,69
157753,0,0,0,0
102723368,0,0,0,0
101927413,0,0,0,0
107984017,0,0,0,0
7201,0,0,0,0
84955,66,15,8,13
56943,434,169,477,264
93035,6,34,6,7
9166,133,36,78,59
55638,5,2,9,0
100132813,0,0,0,0
27012,0,0,0,0
101927459,0,0,0,0
101927487,0,0,0,0
107986965,0,0,0,0
105375705,0,0,0,0
107986964,0,0,0,0
105375706,0,0,0,0
105375707,0,0,0,0
114788,0,0,0,0
100302225,0,0,0,0
107986966,0,0,0,0
105375709,0,0,0,0
105375710,0,0,0,0
107986901,0,0,0,0
7227,273,99,123,100
107986968,0,0,0,0
107986902,0,0,0,0
107986903,0,0,0,0
100859921,0,0,0,0
102723447,0,0,0,0
105375711,0,0,0,0
105375712,0,0,0,0
8667,3350,607,3681,1764
105375713,25,4,1,2
84294,223,59,195,124
112268030,14,0,3,0
5885,3084,1017,1972,1595
644660,36,10,21,19
100500914,5,1,0,2
441376,0,0,0,0
105375715,0,0,0,1
169026,0,0,0,1
105375716,0,0,0,0
107986969,0,0,0,0
105375719,0,0,0,0
105375717,0,0,0,0
90390,260,91,414,130
105375721,0,1,0,0
107986970,0,0,0,0
2131,217,133,103,110
109623457,0,3,0,0
401474,41,6,28,19
105375724,2,5,0,1
552860,2,0,0,0
105375723,0,0,0,0
4982,0,0,0,0
10584,0,0,0,0
101927513,0,0,0,0
105375725,0,0,0,0
114569,0,1,0,0
105375726,0,0,0,0
102466162,0,0,0,0
4856,151,55,53,6
5168,16,7,4,1
105375727,0,0,0,0
6873,163,88,146,135
105375728,2,0,1,0
79075,3,1,7,6
64798,15,2,6,7
105375730,0,0,0,0
7373,0,0,0,0
28998,72,21,113,57
27085,15,7,5,9
6641,406,182,258,124
101927543,0,2,1,0
107986874,1,0,0,0
105375731,0,0,0,0
107986971,0,1,2,0
3037,0,0,0,0
594842,0,0,0,0
105375732,0,0,0,0
105375733,0,0,0,0
105375734,1,0,4,1
107986972,2,1,6,0
104266958,2,3,4,5
107986904,0,0,0,0
22882,438,316,170,178
79139,793,409,1026,638
93594,176,106,169,90
100189201,0,0,0,0
84985,0,2,2,3
100131726,0,1,0,1
100616260,0,0,0,0
84933,88,20,125,68
100533106,87,19,120,63
11244,239,65,124,117
29028,104,33,155,116
100500863,0,0,1,1
693130,0,0,1,1
105375737,0,0,0,0
55093,49,16,37,21
114907,284,155,290,226
340359,0,0,0,0
105375738,0,0,0,0
312,0,0,0,0
105375739,0,0,0,0
157769,572,277,524,481
654463,1,0,0,0
439941,0,0,0,0
157376,0,0,0,0
101927588,0,1,2,1
107986973,1,3,1,0
157378,313,119,134,108
55039,193,22,47,15
101927612,10,5,6,2
11236,1026,412,1247,714
83940,240,101,334,165
102466200,0,1,0,0
4715,510,354,906,483
9788,495,335,416,247
105375740,31,16,32,19
105375741,1,2,1,2
100616255,0,0,0,0
100616221,0,0,0,0
105375743,1,0,0,3
105375742,0,0,0,0
157381,0,0,0,0
137209,7,1,2,0
105375744,0,0,0,0
6713,59,16,98,64
9897,257,148,141,111
286053,162,25,177,102
10221,1407,978,1816,755
105375746,0,1,1,0
105375747,0,0,0,0
105375748,3,0,0,0
107986974,4,3,1,1
100130231,472,186,267,46
101927657,0,0,0,0
105375749,0,0,0,0
105375750,0,0,0,0
157638,132,36,224,163
105375751,7,4,29,13
105375753,0,0,0,0
100750225,0,0,0,0
103164619,0,0,0,0
101867536,13,10,15,13
105375752,1,0,0,0
103021165,0,0,0,0
100507056,0,0,0,0
103021164,2,0,1,0
727677,21,0,11,0
101805488,0,0,0,0
5462,3,1,3,4
105375754,10,1,3,3
100270680,3,0,0,0
4609,330,180,245,171
5820,118,67,179,112
100302185,3,4,5,2
641384,0,0,0,0
100302161,0,2,0,0
100302170,0,0,0,0
100302175,0,0,0,0
100302281,0,0,0,0
101927774,2,2,6,2
106144608,0,0,0,0
728724,0,0,0,0
137196,0,0,1,0
100500839,0,0,0,0
56169,0,1,1,0
51571,6064,1639,3680,2846
100847051,4,0,4,4
50807,1789,1554,1207,1002
100507117,2,0,7,1
29065,1,0,2,1
105375758,0,0,0,0
114,0,0,0,0
105375762,0,0,0,0
105375761,0,0,0,0
105375760,0,0,0,0
105375759,0,0,0,0
105375763,0,0,0,0
107986976,0,0,0,1
23167,404,231,205,294
729330,1,0,0,0
10086,0,0,0,0
3786,0,1,0,2
107986977,0,0,0,0
105375765,0,0,0,0
93668,0,0,0,0
23639,84,12,33,14
105375767,2,1,0,0
137835,2508,786,673,328
51105,862,406,524,394
7038,64,49,50,35
105375768,1,5,3,3
6503,2678,1696,1518,1503
102466865,6,5,2,3
100302522,100,154,38,70
105375769,18,8,1,3
8840,0,0,0,0
102723635,0,0,0,0
10397,1431,942,927,516
105375771,0,0,0,0
105375772,0,0,0,0
6482,1239,1186,686,719
105375773,0,0,0,0
101927798,0,0,0,0
101927822,2,0,0,0
57623,127,93,69,43
594840,3,5,2,3
102723694,5,0,0,3
407030,0,0,0,0
407033,0,0,0,0
552853,0,0,0,0
101927845,0,0,0,0
286094,0,0,0,0
101927872,1,0,1,0
10656,3,3,2,0
107986978,0,0,0,0
107986979,0,0,0,0
105375775,0,0,0,0
107986980,0,0,0,0
107986905,0,0,0,0
101927915,0,0,0,0
105375776,0,0,0,0
401478,0,0,0,0
51059,0,0,0,0
169044,1,0,0,3
51305,2,0,5,0
105375777,0,0,0,0
83696,510,480,379,253
107986981,0,0,0,0
105375781,1,0,0,0
359809,45,42,22,19
105375779,0,0,0,0
105375782,0,0,0,0
54108,561,268,424,269
27161,1164,1033,793,773
107986982,6,12,11,5
5747,78,42,56,26
442893,0,0,0,0
105375783,0,0,0,0
105375784,0,0,0,0
101927963,50,22,38,14
22898,3725,3040,2673,2358
105375785,464,285,357,283
57210,1043,1251,1222,552
105375787,14,25,17,7
731779,1,0,2,1
2843,1,2,1,1
101928037,5,10,5,7
105375790,0,2,0,0
11156,292,563,238,97
389690,0,1,1,0
107983985,0,1,0,0
105375789,0,0,0,0
105375791,0,0,0,0
100302147,0,0,0,0
